entity_id,ip,geo_country,asn,asn_org
,198.51.100.29,SE,64589,Synthetic SE Transit Cooperative 2
,198.51.100.30,ES,64556,Synthetic ES Transit Cooperative 1
,198.51.100.31,ZA,64534,Synthetic ZA Transit Cooperative 1
,198.51.100.32,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.33,AT,64540,Synthetic AT Transit Cooperative 1
,198.51.100.34,FI,64558,Synthetic FI Transit Cooperative 1
,198.51.100.35,CO,64551,Synthetic CO Transit Cooperative 2
,198.51.100.36,PT,64585,Synthetic PT Transit Cooperative 2
,198.51.100.37,CN,64549,Synthetic CN Transit Cooperative 2
,198.51.100.38,TR,64592,Synthetic TR Transit Cooperative 1
,198.51.100.39,CL,64547,Synthetic CL Transit Cooperative 2
,198.51.100.40,MX,64575,Synthetic MX Transit Cooperative 2
,198.51.100.41,SE,64588,Synthetic SE Transit Cooperative 1
,198.51.100.42,SE,64588,Synthetic SE Transit Cooperative 1
,198.51.100.43,MX,64575,Synthetic MX Transit Cooperative 2
,198.51.100.44,RO,64586,Synthetic RO Transit Cooperative 1
,198.51.100.45,CH,64544,Synthetic CH Transit Cooperative 1
,198.51.100.46,PL,64583,Synthetic PL Transit Cooperative 2
,198.51.100.47,IL,64568,Synthetic IL Transit Cooperative 1
,198.51.100.48,IN,64525,Synthetic IN Transit Cooperative 2
,198.51.100.49,CZ,64552,Synthetic CZ Transit Cooperative 1
,198.51.100.50,TH,64591,Synthetic TH Transit Cooperative 2
,198.51.100.51,ZA,64534,Synthetic ZA Transit Cooperative 1
,198.51.100.52,AT,64541,Synthetic AT Transit Cooperative 2
,198.51.100.53,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.54,TR,64593,Synthetic TR Transit Cooperative 2
,198.51.100.55,CN,64549,Synthetic CN Transit Cooperative 2
,198.51.100.56,AR,64538,Synthetic AR Transit Cooperative 1
,198.51.100.57,PT,64584,Synthetic PT Transit Cooperative 1
,198.51.100.58,AE,64537,Synthetic AE Transit Cooperative 2
,198.51.100.59,KE,64599,Synthetic KE Transit Cooperative 2
,198.51.100.60,DK,64554,Synthetic DK Transit Cooperative 1
,198.51.100.61,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.62,BR,64514,Synthetic BR Transit Cooperative 1
,198.51.100.63,JP,64526,Synthetic JP Transit Cooperative 1
,198.51.100.64,BR,64515,Synthetic BR Transit Cooperative 2
,198.51.100.65,ID,64565,Synthetic ID Transit Cooperative 2
,198.51.100.66,IL,64569,Synthetic IL Transit Cooperative 2
,198.51.100.67,MX,64574,Synthetic MX Transit Cooperative 1
,198.51.100.68,ZA,64535,Synthetic ZA Transit Cooperative 2
,198.51.100.69,GR,64561,Synthetic GR Transit Cooperative 2
,198.51.100.70,BE,64542,Synthetic BE Transit Cooperative 1
,198.51.100.71,IL,64568,Synthetic IL Transit Cooperative 1
,198.51.100.72,FI,64558,Synthetic FI Transit Cooperative 1
,198.51.100.73,NL,64528,Synthetic NL Transit Cooperative 1
,198.51.100.74,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.75,TH,64590,Synthetic TH Transit Cooperative 1
,198.51.100.76,NL,64529,Synthetic NL Transit Cooperative 2
,198.51.100.77,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.78,TR,64592,Synthetic TR Transit Cooperative 1
,198.51.100.79,HK,64562,Synthetic HK Transit Cooperative 1
,198.51.100.80,TR,64593,Synthetic TR Transit Cooperative 2
,198.51.100.81,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.82,PL,64582,Synthetic PL Transit Cooperative 1
,198.51.100.83,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.84,MX,64574,Synthetic MX Transit Cooperative 1
,198.51.100.85,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.86,DK,64554,Synthetic DK Transit Cooperative 1
,198.51.100.87,GR,64560,Synthetic GR Transit Cooperative 1
,198.51.100.88,ES,64556,Synthetic ES Transit Cooperative 1
,198.51.100.89,MY,64576,Synthetic MY Transit Cooperative 1
,198.51.100.90,GR,64560,Synthetic GR Transit Cooperative 1
,198.51.100.91,NZ,64580,Synthetic NZ Transit Cooperative 1
,198.51.100.92,JP,64527,Synthetic JP Transit Cooperative 2
,198.51.100.93,TH,64590,Synthetic TH Transit Cooperative 1
,198.51.100.94,ES,64556,Synthetic ES Transit Cooperative 1
,198.51.100.95,AT,64541,Synthetic AT Transit Cooperative 2
,198.51.100.96,KE,64599,Synthetic KE Transit Cooperative 2
,198.51.100.97,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.98,HK,64562,Synthetic HK Transit Cooperative 1
,198.51.100.99,UA,64595,Synthetic UA Transit Cooperative 2
,198.51.100.100,IN,64524,Synthetic IN Transit Cooperative 1
,198.51.100.101,PT,64585,Synthetic PT Transit Cooperative 2
,198.51.100.102,KE,64599,Synthetic KE Transit Cooperative 2
,198.51.100.103,DK,64555,Synthetic DK Transit Cooperative 2
,198.51.100.104,NO,64578,Synthetic NO Transit Cooperative 1
,198.51.100.105,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.106,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.107,NO,64579,Synthetic NO Transit Cooperative 2
,198.51.100.108,VN,64597,Synthetic VN Transit Cooperative 2
,198.51.100.109,CN,64549,Synthetic CN Transit Cooperative 2
,198.51.100.110,PT,64584,Synthetic PT Transit Cooperative 1
,198.51.100.111,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.112,RO,64587,Synthetic RO Transit Cooperative 2
,198.51.100.113,IE,64566,Synthetic IE Transit Cooperative 1
,198.51.100.114,NO,64578,Synthetic NO Transit Cooperative 1
,198.51.100.115,NG,64601,Synthetic NG Transit Cooperative 2
,198.51.100.116,FR,64521,Synthetic FR Transit Cooperative 2
,198.51.100.117,AU,64513,Synthetic AU Transit Cooperative 2
,198.51.100.118,CZ,64552,Synthetic CZ Transit Cooperative 1
,198.51.100.119,FI,64558,Synthetic FI Transit Cooperative 1
,198.51.100.120,DE,64518,Synthetic DE Transit Cooperative 1
,198.51.100.121,FR,64520,Synthetic FR Transit Cooperative 1
,198.51.100.122,CO,64550,Synthetic CO Transit Cooperative 1
,198.51.100.123,GR,64560,Synthetic GR Transit Cooperative 1
,198.51.100.124,ES,64557,Synthetic ES Transit Cooperative 2
,198.51.100.125,KR,64573,Synthetic KR Transit Cooperative 2
,198.51.100.126,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.127,PL,64583,Synthetic PL Transit Cooperative 2
,198.51.100.128,ID,64564,Synthetic ID Transit Cooperative 1
,198.51.100.129,MX,64575,Synthetic MX Transit Cooperative 2
,198.51.100.130,CL,64547,Synthetic CL Transit Cooperative 2
,198.51.100.131,CO,64550,Synthetic CO Transit Cooperative 1
,198.51.100.132,KE,64599,Synthetic KE Transit Cooperative 2
,198.51.100.133,CA,64516,Synthetic CA Transit Cooperative 1
,198.51.100.134,NG,64600,Synthetic NG Transit Cooperative 1
,198.51.100.135,NL,64528,Synthetic NL Transit Cooperative 1
,198.51.100.136,IT,64571,Synthetic IT Transit Cooperative 2
,198.51.100.137,KE,64598,Synthetic KE Transit Cooperative 1
,198.51.100.138,CN,64548,Synthetic CN Transit Cooperative 1
,198.51.100.139,SE,64589,Synthetic SE Transit Cooperative 2
,198.51.100.140,ES,64557,Synthetic ES Transit Cooperative 2
,198.51.100.141,JP,64527,Synthetic JP Transit Cooperative 2
,198.51.100.142,PL,64582,Synthetic PL Transit Cooperative 1
,198.51.100.143,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.144,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.145,MY,64576,Synthetic MY Transit Cooperative 1
,198.51.100.146,PT,64585,Synthetic PT Transit Cooperative 2
,198.51.100.147,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.148,DE,64518,Synthetic DE Transit Cooperative 1
,198.51.100.149,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.150,AT,64541,Synthetic AT Transit Cooperative 2
,198.51.100.151,NG,64600,Synthetic NG Transit Cooperative 1
,198.51.100.152,CO,64551,Synthetic CO Transit Cooperative 2
,198.51.100.153,IT,64571,Synthetic IT Transit Cooperative 2
,198.51.100.154,AR,64538,Synthetic AR Transit Cooperative 1
,198.51.100.155,KE,64599,Synthetic KE Transit Cooperative 2
,198.51.100.156,US,64532,Synthetic US Transit Cooperative 1
,198.51.100.157,NG,64600,Synthetic NG Transit Cooperative 1
,198.51.100.158,AR,64538,Synthetic AR Transit Cooperative 1
,198.51.100.159,VN,64597,Synthetic VN Transit Cooperative 2
,198.51.100.160,TH,64590,Synthetic TH Transit Cooperative 1
,198.51.100.161,BR,64514,Synthetic BR Transit Cooperative 1
,198.51.100.162,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.163,NO,64578,Synthetic NO Transit Cooperative 1
,198.51.100.164,GR,64560,Synthetic GR Transit Cooperative 1
,198.51.100.165,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.166,IT,64570,Synthetic IT Transit Cooperative 1
,198.51.100.167,MX,64575,Synthetic MX Transit Cooperative 2
,198.51.100.168,TH,64591,Synthetic TH Transit Cooperative 2
,198.51.100.169,GB,64523,Synthetic GB Transit Cooperative 2
,198.51.100.170,SE,64589,Synthetic SE Transit Cooperative 2
,198.51.100.171,BR,64515,Synthetic BR Transit Cooperative 2
,198.51.100.172,AU,64513,Synthetic AU Transit Cooperative 2
,198.51.100.173,NO,64578,Synthetic NO Transit Cooperative 1
,198.51.100.174,DE,64518,Synthetic DE Transit Cooperative 1
,198.51.100.175,AE,64537,Synthetic AE Transit Cooperative 2
,198.51.100.176,BE,64543,Synthetic BE Transit Cooperative 2
,198.51.100.177,NO,64578,Synthetic NO Transit Cooperative 1
,198.51.100.178,SE,64588,Synthetic SE Transit Cooperative 1
,198.51.100.179,GB,64523,Synthetic GB Transit Cooperative 2
,198.51.100.180,SG,64530,Synthetic SG Transit Cooperative 1
,198.51.100.181,IN,64525,Synthetic IN Transit Cooperative 2
,198.51.100.182,CZ,64552,Synthetic CZ Transit Cooperative 1
,198.51.100.183,AT,64541,Synthetic AT Transit Cooperative 2
,198.51.100.184,MY,64577,Synthetic MY Transit Cooperative 2
,198.51.100.185,CO,64551,Synthetic CO Transit Cooperative 2
,198.51.100.186,NZ,64581,Synthetic NZ Transit Cooperative 2
,198.51.100.187,UA,64594,Synthetic UA Transit Cooperative 1
,198.51.100.188,KR,64572,Synthetic KR Transit Cooperative 1
,198.51.100.189,JP,64526,Synthetic JP Transit Cooperative 1
,198.51.100.190,NG,64601,Synthetic NG Transit Cooperative 2
,198.51.100.191,IL,64569,Synthetic IL Transit Cooperative 2
,198.51.100.192,IL,64569,Synthetic IL Transit Cooperative 2
,198.51.100.193,TR,64593,Synthetic TR Transit Cooperative 2
,198.51.100.194,IN,64524,Synthetic IN Transit Cooperative 1
,198.51.100.195,BR,64514,Synthetic BR Transit Cooperative 1
,198.51.100.196,SE,64589,Synthetic SE Transit Cooperative 2
,198.51.100.197,TH,64591,Synthetic TH Transit Cooperative 2
,198.51.100.198,TR,64593,Synthetic TR Transit Cooperative 2
,198.51.100.199,IN,64525,Synthetic IN Transit Cooperative 2
,198.51.100.200,NL,64529,Synthetic NL Transit Cooperative 2
,198.51.100.201,SG,64531,Synthetic SG Transit Cooperative 2
,198.51.100.202,ID,64565,Synthetic ID Transit Cooperative 2
,198.51.100.203,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.204,KE,64598,Synthetic KE Transit Cooperative 1
,198.51.100.205,GR,64561,Synthetic GR Transit Cooperative 2
,198.51.100.206,JP,64526,Synthetic JP Transit Cooperative 1
,198.51.100.207,CL,64546,Synthetic CL Transit Cooperative 1
,198.51.100.208,HK,64563,Synthetic HK Transit Cooperative 2
,198.51.100.209,AT,64540,Synthetic AT Transit Cooperative 1
,198.51.100.210,CA,64516,Synthetic CA Transit Cooperative 1
,198.51.100.211,NZ,64580,Synthetic NZ Transit Cooperative 1
,198.51.100.212,AR,64539,Synthetic AR Transit Cooperative 2
,198.51.100.213,AT,64540,Synthetic AT Transit Cooperative 1
,198.51.100.214,BE,64543,Synthetic BE Transit Cooperative 2
,198.51.100.215,CH,64544,Synthetic CH Transit Cooperative 1
,198.51.100.216,IN,64524,Synthetic IN Transit Cooperative 1
,198.51.100.217,IL,64568,Synthetic IL Transit Cooperative 1
,198.51.100.218,CA,64517,Synthetic CA Transit Cooperative 2
,198.51.100.219,CO,64550,Synthetic CO Transit Cooperative 1
,198.51.100.220,AE,64537,Synthetic AE Transit Cooperative 2
,198.51.100.221,BR,64515,Synthetic BR Transit Cooperative 2
,198.51.100.222,CL,64547,Synthetic CL Transit Cooperative 2
,198.51.100.223,AR,64539,Synthetic AR Transit Cooperative 2
,198.51.100.224,FI,64559,Synthetic FI Transit Cooperative 2
,198.51.100.225,GR,64561,Synthetic GR Transit Cooperative 2
,198.51.100.226,CO,64551,Synthetic CO Transit Cooperative 2
,198.51.100.227,NL,64529,Synthetic NL Transit Cooperative 2
,198.51.100.228,CL,64546,Synthetic CL Transit Cooperative 1
,198.51.100.229,RO,64586,Synthetic RO Transit Cooperative 1
,198.51.100.230,PT,64584,Synthetic PT Transit Cooperative 1
,198.51.100.231,VN,64596,Synthetic VN Transit Cooperative 1
,198.51.100.232,GB,64522,Synthetic GB Transit Cooperative 1
,198.51.100.233,BR,64514,Synthetic BR Transit Cooperative 1
,198.51.100.234,NO,64579,Synthetic NO Transit Cooperative 2
,198.51.100.235,ID,64565,Synthetic ID Transit Cooperative 2
,198.51.100.236,DE,64518,Synthetic DE Transit Cooperative 1
,198.51.100.237,TH,64590,Synthetic TH Transit Cooperative 1
,198.51.100.238,CH,64545,Synthetic CH Transit Cooperative 2
,198.51.100.239,US,64532,Synthetic US Transit Cooperative 1
,198.51.100.240,GR,64560,Synthetic GR Transit Cooperative 1
,198.51.100.241,ES,64557,Synthetic ES Transit Cooperative 2
,198.51.100.242,FI,64558,Synthetic FI Transit Cooperative 1
,198.51.100.243,MY,64577,Synthetic MY Transit Cooperative 2
,198.51.100.244,NO,64579,Synthetic NO Transit Cooperative 2
,198.51.100.245,BE,64542,Synthetic BE Transit Cooperative 1
,198.51.100.246,BR,64514,Synthetic BR Transit Cooperative 1
,198.51.100.247,JP,64527,Synthetic JP Transit Cooperative 2
,198.51.100.248,PL,64583,Synthetic PL Transit Cooperative 2
,198.51.100.249,CH,64544,Synthetic CH Transit Cooperative 1
,198.51.100.250,CL,64546,Synthetic CL Transit Cooperative 1
,198.51.100.251,US,64533,Synthetic US Transit Cooperative 2
,198.51.100.252,BE,64543,Synthetic BE Transit Cooperative 2
,198.51.100.253,NO,64579,Synthetic NO Transit Cooperative 2
,198.51.100.254,AE,64537,Synthetic AE Transit Cooperative 2
,203.0.113.1,PL,64583,Synthetic PL Transit Cooperative 2
,203.0.113.2,TR,64593,Synthetic TR Transit Cooperative 2
,203.0.113.3,AR,64539,Synthetic AR Transit Cooperative 2
,203.0.113.4,IE,64566,Synthetic IE Transit Cooperative 1
,203.0.113.5,ZA,64534,Synthetic ZA Transit Cooperative 1
,203.0.113.6,ZA,64534,Synthetic ZA Transit Cooperative 1
,203.0.113.7,JP,64526,Synthetic JP Transit Cooperative 1
,203.0.113.8,CN,64548,Synthetic CN Transit Cooperative 1
,203.0.113.9,RO,64586,Synthetic RO Transit Cooperative 1
,203.0.113.10,CA,64516,Synthetic CA Transit Cooperative 1
,203.0.113.11,GB,64523,Synthetic GB Transit Cooperative 2
,203.0.113.12,MX,64575,Synthetic MX Transit Cooperative 2
,203.0.113.13,US,64533,Synthetic US Transit Cooperative 2
,203.0.113.14,HK,64563,Synthetic HK Transit Cooperative 2
,203.0.113.15,KE,64598,Synthetic KE Transit Cooperative 1
,203.0.113.16,PT,64584,Synthetic PT Transit Cooperative 1
,203.0.113.17,TR,64593,Synthetic TR Transit Cooperative 2
,203.0.113.18,SG,64530,Synthetic SG Transit Cooperative 1
,203.0.113.19,PT,64585,Synthetic PT Transit Cooperative 2
,203.0.113.20,IT,64571,Synthetic IT Transit Cooperative 2
,203.0.113.21,FR,64521,Synthetic FR Transit Cooperative 2
,203.0.113.22,TH,64590,Synthetic TH Transit Cooperative 1
,203.0.113.23,PL,64582,Synthetic PL Transit Cooperative 1
,203.0.113.24,NZ,64580,Synthetic NZ Transit Cooperative 1
,203.0.113.25,US,64533,Synthetic US Transit Cooperative 2
,203.0.113.26,MX,64574,Synthetic MX Transit Cooperative 1
,203.0.113.27,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.28,SE,64588,Synthetic SE Transit Cooperative 1
,203.0.113.29,CA,64516,Synthetic CA Transit Cooperative 1
,203.0.113.30,BE,64542,Synthetic BE Transit Cooperative 1
,203.0.113.31,ZA,64534,Synthetic ZA Transit Cooperative 1
,203.0.113.32,SG,64531,Synthetic SG Transit Cooperative 2
,203.0.113.33,HK,64563,Synthetic HK Transit Cooperative 2
,203.0.113.34,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.35,US,64532,Synthetic US Transit Cooperative 1
,203.0.113.36,AR,64539,Synthetic AR Transit Cooperative 2
,203.0.113.37,NL,64528,Synthetic NL Transit Cooperative 1
,203.0.113.38,US,64532,Synthetic US Transit Cooperative 1
,203.0.113.39,KR,64573,Synthetic KR Transit Cooperative 2
,203.0.113.40,IN,64524,Synthetic IN Transit Cooperative 1
,203.0.113.41,NO,64578,Synthetic NO Transit Cooperative 1
,203.0.113.42,DE,64519,Synthetic DE Transit Cooperative 2
,203.0.113.43,IL,64569,Synthetic IL Transit Cooperative 2
,203.0.113.44,SE,64588,Synthetic SE Transit Cooperative 1
,203.0.113.45,CO,64551,Synthetic CO Transit Cooperative 2
,203.0.113.46,CZ,64552,Synthetic CZ Transit Cooperative 1
,203.0.113.47,CO,64551,Synthetic CO Transit Cooperative 2
,203.0.113.48,US,64533,Synthetic US Transit Cooperative 2
,203.0.113.49,CA,64517,Synthetic CA Transit Cooperative 2
,203.0.113.50,CL,64547,Synthetic CL Transit Cooperative 2
,203.0.113.51,FI,64558,Synthetic FI Transit Cooperative 1
,203.0.113.52,IN,64525,Synthetic IN Transit Cooperative 2
,203.0.113.53,MY,64577,Synthetic MY Transit Cooperative 2
,203.0.113.54,US,64532,Synthetic US Transit Cooperative 1
,203.0.113.55,GR,64561,Synthetic GR Transit Cooperative 2
,203.0.113.56,NZ,64581,Synthetic NZ Transit Cooperative 2
,203.0.113.57,MX,64575,Synthetic MX Transit Cooperative 2
,203.0.113.58,JP,64527,Synthetic JP Transit Cooperative 2
,203.0.113.59,BE,64542,Synthetic BE Transit Cooperative 1
,203.0.113.60,NG,64601,Synthetic NG Transit Cooperative 2
,203.0.113.61,SG,64530,Synthetic SG Transit Cooperative 1
,203.0.113.62,VN,64596,Synthetic VN Transit Cooperative 1
,203.0.113.63,ES,64556,Synthetic ES Transit Cooperative 1
,203.0.113.64,CA,64516,Synthetic CA Transit Cooperative 1
,203.0.113.65,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.66,KE,64598,Synthetic KE Transit Cooperative 1
,203.0.113.67,GR,64561,Synthetic GR Transit Cooperative 2
,203.0.113.68,KR,64573,Synthetic KR Transit Cooperative 2
,203.0.113.69,RO,64586,Synthetic RO Transit Cooperative 1
,203.0.113.70,CO,64550,Synthetic CO Transit Cooperative 1
,203.0.113.71,GR,64561,Synthetic GR Transit Cooperative 2
,203.0.113.72,IN,64525,Synthetic IN Transit Cooperative 2
,203.0.113.73,AR,64539,Synthetic AR Transit Cooperative 2
,203.0.113.74,SE,64589,Synthetic SE Transit Cooperative 2
,203.0.113.75,IE,64567,Synthetic IE Transit Cooperative 2
,203.0.113.76,IL,64568,Synthetic IL Transit Cooperative 1
,203.0.113.77,AE,64536,Synthetic AE Transit Cooperative 1
,203.0.113.78,NG,64601,Synthetic NG Transit Cooperative 2
,203.0.113.79,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.80,TH,64591,Synthetic TH Transit Cooperative 2
,203.0.113.81,IT,64570,Synthetic IT Transit Cooperative 1
,203.0.113.82,NG,64601,Synthetic NG Transit Cooperative 2
,203.0.113.83,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.84,GB,64523,Synthetic GB Transit Cooperative 2
,203.0.113.85,CA,64517,Synthetic CA Transit Cooperative 2
,203.0.113.86,DE,64518,Synthetic DE Transit Cooperative 1
,203.0.113.87,ZA,64535,Synthetic ZA Transit Cooperative 2
,203.0.113.88,ZA,64535,Synthetic ZA Transit Cooperative 2
,203.0.113.89,NZ,64581,Synthetic NZ Transit Cooperative 2
,203.0.113.90,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.91,CZ,64552,Synthetic CZ Transit Cooperative 1
,203.0.113.92,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.93,JP,64527,Synthetic JP Transit Cooperative 2
,203.0.113.94,NL,64528,Synthetic NL Transit Cooperative 1
,203.0.113.95,SG,64530,Synthetic SG Transit Cooperative 1
,203.0.113.96,MY,64577,Synthetic MY Transit Cooperative 2
,203.0.113.97,IT,64571,Synthetic IT Transit Cooperative 2
,203.0.113.98,GR,64561,Synthetic GR Transit Cooperative 2
,203.0.113.99,KR,64572,Synthetic KR Transit Cooperative 1
,203.0.113.100,CZ,64552,Synthetic CZ Transit Cooperative 1
,203.0.113.101,IE,64566,Synthetic IE Transit Cooperative 1
,203.0.113.102,BE,64543,Synthetic BE Transit Cooperative 2
,203.0.113.103,NZ,64581,Synthetic NZ Transit Cooperative 2
,203.0.113.104,ZA,64535,Synthetic ZA Transit Cooperative 2
,203.0.113.105,BR,64514,Synthetic BR Transit Cooperative 1
,203.0.113.106,RO,64586,Synthetic RO Transit Cooperative 1
,203.0.113.107,AT,64540,Synthetic AT Transit Cooperative 1
,203.0.113.108,SE,64588,Synthetic SE Transit Cooperative 1
,203.0.113.109,MY,64576,Synthetic MY Transit Cooperative 1
,203.0.113.110,US,64533,Synthetic US Transit Cooperative 2
,203.0.113.111,KR,64573,Synthetic KR Transit Cooperative 2
,203.0.113.112,BR,64515,Synthetic BR Transit Cooperative 2
,203.0.113.113,CZ,64552,Synthetic CZ Transit Cooperative 1
,203.0.113.114,IN,64524,Synthetic IN Transit Cooperative 1
,203.0.113.115,NL,64528,Synthetic NL Transit Cooperative 1
,203.0.113.116,UA,64594,Synthetic UA Transit Cooperative 1
,203.0.113.117,DK,64555,Synthetic DK Transit Cooperative 2
,203.0.113.118,BE,64543,Synthetic BE Transit Cooperative 2
,203.0.113.119,NZ,64581,Synthetic NZ Transit Cooperative 2
,203.0.113.120,CO,64550,Synthetic CO Transit Cooperative 1
,203.0.113.121,CZ,64552,Synthetic CZ Transit Cooperative 1
,203.0.113.122,KE,64599,Synthetic KE Transit Cooperative 2
,203.0.113.123,CO,64550,Synthetic CO Transit Cooperative 1
,203.0.113.124,CH,64545,Synthetic CH Transit Cooperative 2
,203.0.113.125,VN,64596,Synthetic VN Transit Cooperative 1
,203.0.113.126,FI,64558,Synthetic FI Transit Cooperative 1
,203.0.113.127,CN,64549,Synthetic CN Transit Cooperative 2
