address,expected_group,group_kind,family,role,label_strength,ip_behaviour_class,expected_elevated_features
bc1qw2fgczc3rzwcxy9g47wa5kxydxpyd4046ga68v,,none,A,background,weak,stable,
bc1qw2fgczc3rzwcxy9g47wa5kxydxpyd4046ga68v,C-05,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw2j5kcjqy9n6uwuhq4gvlp4hu4nt9kz8vfm60p,,none,A,background,weak,stable,
bc1qw2khwy8gmucl5a3aglclf7jhwk4wrams8yk62m,,none,A,background,weak,stable,
bc1qw2khwy8gmucl5a3aglclf7jhwk4wrams8yk62m,H-03,dense_community,H,scenario_core,weak,stable,graph
bc1qw2kw9vwendudqlt0qvvkrn0ycwdycfln36zx6h,,none,A,background,weak,stable,
bc1qw2mqrhryuu9qkhvaswq83p5hr4qhcmtkrccl04,,none,A,background,weak,stable,
bc1qw2mqrhryuu9qkhvaswq83p5hr4qhcmtkrccl04,B-04,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qw2n3paq2j2scul67936l5t4v9trp0276xh8txc,,none,A,background,weak,stable,
bc1qw2qq8mm57whzszk2ag7jkmyw2twz90qemw2qcm,,none,A,background,weak,stable,
bc1qw2spr7ahyl0xxkqjrnkc38humx640hwqee88yz,,none,A,background,weak,stable,
bc1qw2txurrmmdntw7fz3e6mq3eg8z6flygmwq2yun,,none,A,background,weak,stable,
bc1qw36ml78m2yc00m4j7dffzn9svjd49jnds7wv5c,,none,A,background,weak,stable,
bc1qw37klsklkq3r0tgvgpggf2dgvdpetl7jqr5t76,,none,A,background,weak,stable,
bc1qw3c6mfmxq3rlj3r4pga8q8xyj2cc0tf7kqq09r,,none,A,background,weak,stable,
bc1qw3k362zxl6fam309crugpusjvm3tdrcm24lqg3,,none,A,background,weak,stable,
bc1qw3k362zxl6fam309crugpusjvm3tdrcm24lqg3,F-11,common_input_entity,F,scenario_core,strong,stable,graph
bc1qw3ldgt8sngxduqe54vt3attwywlgfrlwhzy6j2,,none,A,background,weak,stable,
bc1qw3qwqm90vahr2fhu2kadaa8f9jk2vmp3auxsed,,none,A,background,weak,stable,
bc1qw3qy2wljah5yzac0lh0yla00fdzhpwpq59vc4n,,none,A,background,weak,stable,
bc1qw3u43qjrhkkkxyn93qcxq39n0clgvrusjl4uzt,,none,A,background,weak,stable,
bc1qw3ze668qcngq2jcehtrdm0q305ngs22j59vzhp,,none,A,background,weak,stable,
bc1qw3zgvzj0n8hpggvdex67djvvnr4y9h2k66qtg6,,none,A,background,weak,stable,
bc1qw3zjtw0eyk0fdnl93pmmft60hcvn6yryz0smpr,,none,A,background,weak,stable,
bc1qw44dsa76r3j3f7qz5vrjvpzxlujcvhlljaxave,,none,A,background,weak,stable,
bc1qw44dsa76r3j3f7qz5vrjvpzxlujcvhlljaxave,B-09,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qw44dsa76r3j3f7qz5vrjvpzxlujcvhlljaxave,F-19,common_input_entity,F,scenario_core,strong,stable,graph
bc1qw47dm675weaty0nfnvspc7ervnll86529qx0dm,,none,A,background,weak,stable,
bc1qw47dm675weaty0nfnvspc7ervnll86529qx0dm,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw49jq7yquf0fre4x5wd9fu8sprqh4pzsw593jj,,none,A,background,weak,stable,
bc1qw4a23clqsrz2t24js990yu6lteewvvy6068hv4,,none,A,background,weak,stable,
bc1qw4f9ksh7ntvskcer9nxgan2qhdn5pfyge493vm,,none,A,background,weak,stable,
bc1qw4jsxua4tt4vhg903yrkd45hztfs9swrzvs77q,,none,A,background,weak,stable,
bc1qw4jsxua4tt4vhg903yrkd45hztfs9swrzvs77q,G-02,scenario_instance,G,scenario_core,strong,churning,network
bc1qw4jsxua4tt4vhg903yrkd45hztfs9swrzvs77q,H-01,dense_community,H,scenario_core,weak,stable,graph
bc1qw4lasa3yqhtw9hk9ky2pergctwjzjehjl8sj75,,none,A,background,weak,stable,
bc1qw4u44za95kwp77xklzmzrcu6vk3984duklehlk,,none,A,background,weak,stable,
bc1qw4uxgtkqgqgscnh6k3pu8z5jcrnmvcm53pnr8c,,none,A,background,weak,stable,
bc1qw4wc2heypctszzmdp6drtcqphmz8dzz2hsuutv,,none,A,background,weak,stable,
bc1qw4zefk680pl6wp3kmeqsraa9ul7vhz3vkzek5j,,none,A,background,weak,stable,
bc1qw53aplmgahrmchyp7thvj952uy0hz8q4qgll8u,,none,A,background,weak,stable,
bc1qw54t7z3ytvclpzyw3arlernq2lvvcfxttnn0xm,,none,A,background,weak,stable,
bc1qw55ym4yfnauekc20qvxxyzhpcan738c3en9y4j,,none,A,background,weak,stable,
bc1qw576k72fepppt3p7h90ccyd0gyj0c4yfsyrl0y,,none,A,background,weak,stable,
bc1qw5df2sv8ectrtkgd68mn4cpnyj4lf8ljvu6rwa,,none,A,background,weak,stable,
bc1qw5e740r4j8hpv0e3jdw26f2grau65damjcs4yd,,none,A,background,weak,stable,
bc1qw5e740r4j8hpv0e3jdw26f2grau65damjcs4yd,F-18,common_input_entity,F,scenario_core,strong,stable,graph
bc1qw5eg7m9we6lrekv5rugkwjfxyhhr736pacph50,,none,A,background,weak,stable,
bc1qw5nmuxc9kv8jzt4800kfgfgmc27u768jna4ymd,,none,A,background,weak,stable,
bc1qw5pxn0m5455c7m4nufzlpl89xhl029rnn03p39,,none,A,background,weak,stable,
bc1qw5q3l0pz9vkma0ccjhgzt2wfw9lp29usv9y2ux,,none,A,background,weak,stable,
bc1qw5q3l0pz9vkma0ccjhgzt2wfw9lp29usv9y2ux,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1qw5s89hlrhkk6tpmay8wx8dz0gexadnr29a6x0k,,none,A,background,weak,stable,
bc1qw5s89hlrhkk6tpmay8wx8dz0gexadnr29a6x0k,D-05,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qw5s89hlrhkk6tpmay8wx8dz0gexadnr29a6x0k,F-17,common_input_entity,F,scenario_core,strong,stable,graph
bc1qw5uny8q0dhq22679fjcsw9t97vxh9vltz0cfcu,,none,A,background,weak,stable,
bc1qw64ghf5clcrps3hju9yvgfu448072yysfl7d02,,none,A,background,weak,stable,
bc1qw64ghf5clcrps3hju9yvgfu448072yysfl7d02,D-03,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qw650yp6m7nua6djtxqkam9tf88xlcdnfhcnz69,,none,A,background,weak,stable,
bc1qw650yp6m7nua6djtxqkam9tf88xlcdnfhcnz69,E-04,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qw6aklu78pudtkp9e2a9xtsj9552fkvmfc8l0k8,,none,A,background,weak,stable,
bc1qw6dew432jnjqcrk90y6tz8q9dd5ynkfwvs378w,,none,A,background,weak,stable,
bc1qw6j3jy5wsf69puknc9vzv3k4egpq0vdfc7xqtc,,none,A,background,weak,stable,
bc1qw6mj7fgd9c337ta2v4rlgz9nnz3vvg6v8qns6k,,none,A,background,weak,stable,
bc1qw6mj7fgd9c337ta2v4rlgz9nnz3vvg6v8qns6k,B-03,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qw6mq2gl728rzeg6jwn2j369a500sv2mp79z0tl,,none,A,background,weak,stable,
bc1qw6mq2gl728rzeg6jwn2j369a500sv2mp79z0tl,D-01,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qw6prhlefldfl0yzdr5xlcc8ypeha6ew5nvkt5s,,none,A,background,weak,stable,
bc1qw6t7qw6j7m6xjdy05lrfe7d52umwux3twfv8y6,,none,A,background,weak,stable,
bc1qw6tzpyz89xnv5y9yuchyg4ftx9pe64krlx7uxg,,none,A,background,weak,stable,
bc1qw6ugvyd8tf5pm3kqywz5k4ah5pl3g32qpu3488,,none,A,background,weak,stable,
bc1qw6xsze6dwfarudum5s8y47ycgf04sa238ed4ya,,none,A,background,weak,stable,
bc1qw6yhu7kds3fy7ej0ht9gf9p0xrzguyhe0wmj2f,,none,A,background,weak,stable,
bc1qw70zrdnh9urw8j8y2hnum4crq6793hst88gqhq,,none,A,background,weak,stable,
bc1qw72upgrucr4rhg4kk25094fsae424hug0u3ryx,,none,A,background,weak,stable,
bc1qw78d4hcz740anv6yqnvykecvnsnxz8cl2hde7f,,none,A,background,weak,stable,
bc1qw78u8uw24wrp086nadlyfn76k0sp6447xjtv0s,,none,A,background,weak,stable,
bc1qw78u8uw24wrp086nadlyfn76k0sp6447xjtv0s,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw79p9csue4yyp0s03yzryeht4kq3knhf8xsldw,,none,A,background,weak,stable,
bc1qw7dq23hem337xhr37xmm9yrxe2gcyfasrxqsym,,none,A,background,weak,stable,
bc1qw7ehn40hap3szwu29mu95dsptmczcmz5mwy3l4,,none,A,background,weak,stable,
bc1qw7jpgd6qrzwvge3yvz0nqdfs8kptz0ns03j8nk,,none,A,background,weak,stable,
bc1qw7kstwuuf6twsue8danr4ku698v7dgt82hcggv,,none,A,background,weak,stable,
bc1qw7nd3shp92xhk6wjt78wj6hn4htzlp38huqh2e,,none,A,background,weak,stable,
bc1qw7pannqaswxrk8u5cp6ww5djx5yh9n6sey8cqs,,none,A,background,weak,stable,
bc1qw7s72p9hrq8e6s7td0pkqclmgszpc2huare997,,none,A,background,weak,stable,
bc1qw7swcvcv574l6swaendesr3y88hqpk3veudp3j,,none,A,background,weak,stable,
bc1qw7u6aqf2j9r8hsk4qhu386uwkem5u3zp6hh8h9,,none,A,background,weak,stable,
bc1qw7wlntz87n0nujxdsdpq907kzlqp4ms0marz8u,,none,A,background,weak,stable,
bc1qw7xymry9nn2m6p687gnyp0ayv8g5laxm5r7zmp,,none,A,background,weak,stable,
bc1qw7yf4fauqdcqhukj84tk6d32tt5z00l3dlvav4,,none,A,background,weak,stable,
bc1qw80kvepwvna4dm8yhdjgqk68sjsk9n9epg8hum,,none,A,background,weak,stable,
bc1qw84n8zekwqdhxpugevwhcwfqf2dj53l77lvg5f,,none,A,background,weak,stable,
bc1qw88lpfrxglustu39p050278a29gekk5a3hns09,,none,A,background,weak,stable,
bc1qw8ffqyxp7asx6ncu6dkdlmt3ycvp8qhyl5wmdj,,none,A,background,weak,stable,
bc1qw8ffqyxp7asx6ncu6dkdlmt3ycvp8qhyl5wmdj,H-04,dense_community,H,scenario_core,weak,stable,graph
bc1qw8j4c7327xe0xzsvvz8exhequsstkc95sn9ftw,,none,A,background,weak,stable,
bc1qw8n3a87mphf9q0stsl95gsajqzaf4ra5mm2p29,,none,A,background,weak,stable,
bc1qw8qe57929lyth2xhm3jdn6x8ll9y0mgzxghcfx,,none,A,background,weak,stable,
bc1qw8rd27e4x4z8phdww90423s29a35kaunx0vd7p,,none,A,background,weak,stable,
bc1qw8sdvcgfuqpva0qqdn27d8w0x6yzxjcj7twswu,,none,A,background,weak,stable,
bc1qw8sdvcgfuqpva0qqdn27d8w0x6yzxjcj7twswu,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw8tnsszt6cy9jpvl0d5pkmfhg6z6rmtgej4ata,,none,A,background,weak,stable,
bc1qw8uda9jdlssttetursjkv9s5qdz4hepzkzusqp,,none,A,background,weak,stable,
bc1qw8uda9jdlssttetursjkv9s5qdz4hepzkzusqp,C-06,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw8x3lxqefr4zk9tmp3acws76kh6pnx64mny5fu,,none,A,background,weak,stable,
bc1qw8ydjajyg9pf4qj3wumztjcwtzfp6cf3gzql4k,,none,A,background,weak,stable,
bc1qw8z79zqldd2wxhcu86af76m7mpss9lyf9wk65h,,none,A,background,weak,stable,
bc1qw8zasnyhmgpf8s7ww0f90k349d7za7rvtgfkv2,,none,A,background,weak,stable,
bc1qw93tqnttazyrqzdn3nqm4u5c7c74mdnsp5n80p,,none,A,background,weak,stable,
bc1qw958aecne38vcxk3m5dmq8krg962rjtelzge9x,,none,A,background,weak,stable,
bc1qw958aecne38vcxk3m5dmq8krg962rjtelzge9x,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qw959sqnygqdx35pxxa4n89eanzw6vs98dg3d9r,,none,A,background,weak,stable,
bc1qw97cdn574j8yxk2t0zypparzd5l5axg0uxhe5j,,none,A,background,weak,stable,
bc1qw9adl5ewrc2f7adr7hcdvlfs6ma9y4myqxqppk,,none,A,background,weak,stable,
bc1qw9cw2txnmut4jzeh9m7v5uwjqmuqg3gn58tr0n,,none,A,background,weak,stable,
bc1qw9f44ga0htezr8lzu3e4mvy9vjssc577mp2935,,none,A,background,weak,stable,
bc1qw9fzgsmd6l29n3g6ahk0tmrjgt40t4684k0r48,,none,A,background,weak,stable,
bc1qw9q3wuhg880etkgumh894tgadkayt54slgqazc,,none,A,background,weak,stable,
bc1qw9wxy4fed0ws059e9m2dvh2dchlq2pzl9v8qhd,,none,A,background,weak,stable,
bc1qw9z7fzpqw3eh073x0v7mw8l9jvf6xxkxwg0r8n,,none,A,background,weak,stable,
bc1qwa09pf54pzgqqtf6xvv05d3glpwvuk7u6nlr79,,none,A,background,weak,stable,
bc1qwa6c4qtf35rk24kxg8df8r5rfj6wyplqfc2053,,none,A,background,weak,stable,
bc1qwa70r2d4jva0yhgjrv49g3nzux8ewzer8l50f6,,none,A,background,weak,stable,
bc1qwadcdjlk728utm5ajyy94u6x6katpx53n63k8y,,none,A,background,weak,stable,
bc1qwadewefwah9nyfgg3zlhfsyemapmpvda00ry82,,none,A,background,weak,stable,
bc1qwadewefwah9nyfgg3zlhfsyemapmpvda00ry82,G-10,scenario_instance,G,scenario_core,weak,churning,network
bc1qwahyqs98j9g46gkh8690cwp2yptsh23xlfnx83,,none,A,background,weak,stable,
bc1qwarkqupca35qv7lhz8yv8p7084uyd0mct0sknq,,none,A,background,weak,stable,
bc1qwarkqupca35qv7lhz8yv8p7084uyd0mct0sknq,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qwawnj3yrmn6ajg8hcy64eufp2t985uqmx3v28t,,none,A,background,weak,stable,
bc1qwazfkh9tegu5ugqrj80p47x8s3fj07sah6dmrk,,none,A,background,weak,stable,
bc1qwazfkh9tegu5ugqrj80p47x8s3fj07sah6dmrk,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qwc27vtwrwees8805qvnnka4c380t0khu20ke6f,,none,A,background,weak,stable,
bc1qwc4uhjln6xq0fe9jz87qfg2vu75suhfnp8fepz,,none,A,background,weak,stable,
bc1qwc99jsj75d9zvz7m3xe8cw3cn4rhw352w5hf6m,,none,A,background,weak,stable,
bc1qwcccm98gjkdu8luqzzrplze8grgn94xy9yk08v,,none,A,background,weak,stable,
bc1qwcj8mjzwuh5huhu4w5dn2a3nn4pew52hku7r93,,none,A,background,weak,stable,
bc1qwcm9va90hnn4fxmz2lfex5hpw9sv93gphprt60,,none,A,background,weak,stable,
bc1qwcqskhehh350se4g4r3dq2gq8wurkt8rcgz6q3,,none,A,background,weak,stable,
bc1qwcqskhehh350se4g4r3dq2gq8wurkt8rcgz6q3,C-08,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qwctthh83p5760wpvx5w6kd54g7pgsefhcwsdfw,,none,A,background,weak,stable,
bc1qwcvdfg2q06ar6cu34v0ua59v38p3u50t8cerlj,,none,A,background,weak,stable,
bc1qwd2lx8wr2lne7znc6l6rhwy8k7h4wgaegekvu2,,none,A,background,weak,stable,
bc1qwd2z2d3xl94ugz6cjwshumd454vstjnfajg6qs,,none,A,background,weak,stable,
bc1qwd6nmkzkh9yazppmdrhergvzfd4r4k9dy900gk,,none,A,background,weak,stable,
bc1qwd6rw6thc0wweey9rrscmxek5caz0gtch7qrru,,none,A,background,weak,stable,
bc1qwda7a8tq0czspkm72fgmd43e3q5w6xnce9dwex,,none,A,background,weak,stable,
bc1qwda7a8tq0czspkm72fgmd43e3q5w6xnce9dwex,G-03,scenario_instance,G,scenario_core,weak,churning,network
bc1qwdcnpztylgq7kdv50kfmcay76n8pyrkttcllrt,,none,A,background,weak,stable,
bc1qwdh7r6qtaxv9devak7v5xgfy4xggvgxku692xu,,none,A,background,weak,stable,
bc1qwdlrfyz8qq8e39naqcdfy23h8eyj3jp4j9n8l7,,none,A,background,weak,stable,
bc1qwdlrfyz8qq8e39naqcdfy23h8eyj3jp4j9n8l7,F-14,common_input_entity,F,scenario_core,strong,stable,graph
bc1qwdmeldwpf95zptrjmqc2kz87he3dc56j3d9jet,,none,A,background,weak,stable,
bc1qwdmp46tv7vx358dgmmw73mfaskeqxtazs35hys,,none,A,background,weak,stable,
bc1qwdusp4e4ffvd9pfcs30fxt34kxgss77g4duy33,,none,A,background,weak,stable,
bc1qwdvgaehu5w0xzfcsgcvzl5e32ur9z5m6r9h5xk,,none,A,background,weak,stable,
bc1qwdvgaehu5w0xzfcsgcvzl5e32ur9z5m6r9h5xk,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qwe0m6sn25eqgqxdtyfzwel7w0grwqtm4m3kslm,,none,A,background,weak,stable,
bc1qwe2h329qj03uflm5pufwu6j230vdu9gyjmjru6,,none,A,background,weak,stable,
bc1qwe2v392jrsfv9xzs8aacyntmv84rx3857kw0r8,,none,A,background,weak,stable,
bc1qwe59npvqr8gve7pdk6wft6mk2s8tfnyvgq7euw,,none,A,background,weak,stable,
bc1qwe59npvqr8gve7pdk6wft6mk2s8tfnyvgq7euw,C-08,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qwe8hnnh8c5r8njygee40wyufcz3skgy24rael0,,none,A,background,weak,stable,
bc1qwejq32v280w95w3cr8egwrp5gv72d67cugdsn4,,none,A,background,weak,stable,
bc1qwelgpfwx7lzwvlzreun5fzejtqg5nrhjk0n0qx,,none,A,background,weak,stable,
bc1qwemh8tt0gamlpjxz98gm90y92ngpl5tv2389rs,,none,A,background,weak,stable,
bc1qwen9taj4vrtnajg4303edvg9ayfg9d7v734gq7,,none,A,background,weak,stable,
bc1qwepxwd7tmmes6t8yy58483eqn6pkl9w5l7up3f,,none,A,background,weak,stable,
bc1qwery8fyvu87wk52l84qr4av4j83f5lxqvesmxg,,none,A,background,weak,stable,
bc1qweudfex248dma3rrn4r5wflmdmhrccrltzvphc,,none,A,background,weak,stable,
bc1qweudfex248dma3rrn4r5wflmdmhrccrltzvphc,D-06,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qwex7ggq2na3ta9su5yq0mj626ypklaqvsu75tu,,none,A,background,weak,stable,
bc1qwf05d0zev0peul3vygyk75z957fvfyjs2q7g9y,,none,A,background,weak,stable,
bc1qwf2zg3t0tw4de7f5r7azspzgra3n3a8crt9d98,,none,A,background,weak,stable,
bc1qwf62edz3sjl5qkd7lqtpzmm9l6yupz6xqsc52y,,none,A,background,weak,stable,
bc1qwf6sm3upwc2hpdh4jsckhtheddhdckp5hwtpdp,,none,A,background,weak,stable,
bc1qwf7fachj7z2j42tsvsxjwvdajvcx7u4h2z8kc8,,none,A,background,weak,stable,
bc1qwf824xzg27c2dtkxggv8h87zjpuqkmvtrc4gss,,none,A,background,weak,stable,
bc1qwfc0qhzwlf32c2nw4ndyzuqgxcehl3kv9nqf6u,,none,A,background,weak,stable,
bc1qwfg50jgx06jwg34q9qwkcg67jearrhzd879tvh,,none,A,background,weak,stable,
bc1qwfhsv32s3zswk7lw87zsggdc05lmxylmcggu03,,none,A,background,weak,stable,
bc1qwfjllk68zmw4m77ek607j2a2ggf6uu587p8mdu,,none,A,background,weak,stable,
bc1qwfk4jnpcpnp8j4zel7dsmkzn3egy2hn2y3lf72,,none,A,background,weak,stable,
bc1qwfx9tae7pjxjkdwczg7s54ufa9ng2pp0vdh6f8,,none,A,background,weak,stable,
bc1qwfyxzsg6w3l7t73kv628grmhjxac0kd5ufzj25,,none,A,background,weak,stable,
bc1qwg4pwpfht0ykf4faagfn9qfzdlatx6lgnqa0fd,,none,A,background,weak,stable,
bc1qwg5g2p57hahrs6mq0up9jhtmn2gfupj9yuwlcv,,none,A,background,weak,stable,
bc1qwg7sgpuzdakudxr7ktxvxhfjtcj3wfaqn2u8a9,,none,A,background,weak,stable,
bc1qwg8t0fuds6aztq58tqg7y0fyxrceyq3a8uupe9,,none,A,background,weak,stable,
bc1qwg8t0fuds6aztq58tqg7y0fyxrceyq3a8uupe9,B-14,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qwg9dwvl59vsrd02nuu5cpx8mwuepw9ap4pgq8k,,none,A,background,weak,stable,
bc1qwg9wmj43t3dplp5c06cq7drnzum54waqy87ehv,,none,A,background,weak,stable,
bc1qwgmz9k49g3cus3shv4mkznpwh6fxh6tgcs2gd0,,none,A,background,weak,stable,
bc1qwgr87lehzcrz77ys47zaeg8n3td49znpyputgc,,none,A,background,weak,stable,
bc1qwgv904fnkrgeqapg0t52x9veguq6pc8jmjzt8n,,none,A,background,weak,stable,
bc1qwgv904fnkrgeqapg0t52x9veguq6pc8jmjzt8n,B-01,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qwgzze8tfe2dcgj3wfvtrqxcrmsj2juesv9nkac,,none,A,background,weak,stable,
bc1qwh3euz8e9j0dtmlj8r5ze6m5fgfdh8uyej5kp8,,none,A,background,weak,stable,
bc1qwh96vvsarmersdquna0f8gjwtjcgss5fhsjevj,,none,A,background,weak,stable,
bc1qwhgvk78ksrzxc2t8te2trugqlaqn78qwnjequ2,,none,A,background,weak,stable,
bc1qwhhr3dnv5n2czu4x5a5e20tgf4c0g9nxr32472,,none,A,background,weak,stable,
bc1qwhjcnf8v4kz8lew26p7yg8eump4xj8kvf6u8mv,,none,A,background,weak,stable,
bc1qwhjgk6c59gw2l20kmd3gny4hp0zusxh22vckcg,,none,A,background,weak,stable,
bc1qwhjgk6c59gw2l20kmd3gny4hp0zusxh22vckcg,G-06,scenario_instance,G,scenario_core,weak,churning,network
bc1qwhr7l92x43qv57s5jraretnswamjhkwvuvvncy,,none,A,background,weak,stable,
bc1qwj4x8hc03lanc3zf6s3ufmg8xefq3kemxr2jcl,,none,A,background,weak,stable,
bc1qwj55kj49x3fu0ywjtad2gad2344ynhchgs9de7,,none,A,background,weak,stable,
bc1qwj7mr3zjrrju5w5mxyhnkjy2tdk3hw2ljaxj4a,,none,A,background,weak,stable,
bc1qwj7wtn0fxagwklt0tn2zultnsj2edw6w4eq7al,,none,A,background,weak,stable,
bc1qwj8n28kcu6gcy9cu9wzvcesrwzkw2v5n03zuqn,,none,A,background,weak,stable,
bc1qwj8n28kcu6gcy9cu9wzvcesrwzkw2v5n03zuqn,C-02,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qwjagaavc8aryafdzyrr7mc9lglxagphsp9gg5s,,none,A,background,weak,stable,
bc1qwjd68sczdspdjt2s2cmzsg7hfvygt9ndd3sljm,,none,A,background,weak,stable,
bc1qwjd68sczdspdjt2s2cmzsg7hfvygt9ndd3sljm,D-06,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qwjf0tn8rcfgmmtmpjc7rfpzadur5k0z9c5aq3h,,none,A,background,weak,stable,
bc1qwjftmeupcs90zg6j8kvd8rkjdrua3xzxuce7fn,,none,A,background,weak,stable,
bc1qwjftmeupcs90zg6j8kvd8rkjdrua3xzxuce7fn,H-04,dense_community,H,scenario_core,weak,stable,graph
bc1qwjgcjjlualrsw07ljhmekzjj99mqwcv86te5kw,,none,A,background,weak,stable,
bc1qwjvm4pmhstpgl2a5v0h9sg458z2jdqkzre94g3,,none,A,background,weak,stable,
bc1qwjw0q68qlrgh5a42ekdhkt92n8v6yrqchjgy6d,,none,A,background,weak,stable,
bc1qwjxntec5f4skhw62cg6m9my57rg3y6xrw7c5lc,,none,A,background,weak,stable,
bc1qwjzqj8pms22uffz968r8uv3txkqlxsyxsqnr2h,,none,A,background,weak,stable,
bc1qwk6glfg928u5t6n7dc6dtf3ctdcx5nnvhgq4xs,,none,A,background,weak,stable,
bc1qwk6glfg928u5t6n7dc6dtf3ctdcx5nnvhgq4xs,D-04,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qwkd0zt3vpku7vuf9kcjjs7axhltp8hu3ye2hwl,,none,A,background,weak,stable,
bc1qwkdlutk42jz7nywwnrunkn7f90uzkxexjcyhux,,none,A,background,weak,stable,
bc1qwkdlutk42jz7nywwnrunkn7f90uzkxexjcyhux,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qwkdxzqstw7hwpqcfsdj9dml2yqyuregtm5q04w,,none,A,background,weak,stable,
bc1qwkq7qpa3yazswmpn8uf4996gm4djtedkj2ezup,,none,A,background,weak,stable,
bc1qwkqg538vq6ln03dk8ynspc29yntv0y7rexql6t,,none,A,background,weak,stable,
bc1qwkrzq35wm3j5fjtv8w4d0qtfmza3zfu62yk90e,,none,A,background,weak,stable,
bc1qwkzs8aap9muhl4lpp6l8psw32ezut5ulwvty9z,,none,A,background,weak,stable,
bc1qwl2ngdr0jer45m3trgw4vzuqtkzaaqqk27glua,,none,A,background,weak,stable,
bc1qwl7nml39636vpekmt9p5v2k994r2xaqagdv54m,,none,A,background,weak,stable,
bc1qwl92r2u9kh0spe9h88v6rs5ve6zsxq5zca7xfc,,none,A,background,weak,stable,
bc1qwldxeevpa02h8jpxle5mdjxetuy6g8vgakt8ml,,none,A,background,weak,stable,
bc1qwldxeevpa02h8jpxle5mdjxetuy6g8vgakt8ml,F-14,common_input_entity,F,scenario_core,strong,stable,graph
bc1qwlf77pqssqhctmrqyw0pkm5t5xzzk6kyn48xum,,none,A,background,weak,stable,
bc1qwlf77pqssqhctmrqyw0pkm5t5xzzk6kyn48xum,C-06,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qwllqheul5j60sjcxedt4s073crhs7ehez54rj7,,none,A,background,weak,stable,
bc1qwlmsp7rghmd9t3l6gwv75nak622tmp2r52d056,,none,A,background,weak,stable,
bc1qwlmsp7rghmd9t3l6gwv75nak622tmp2r52d056,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qwln69gvvxhf3uju32wh34rnmrhu36flsmythr0,,none,A,background,weak,stable,
bc1qwlvdrd7drf805u2xf632rqsuatcl3x0chqxwvu,,none,A,background,weak,stable,
bc1qwlxdk02mpjqdr5tkjfaqe5qe4n9gmpd2t0pyd4,,none,A,background,weak,stable,
bc1qwm3rsjyz22pn99cg9geguwq78y44s8ktumnymr,,none,A,background,weak,stable,
bc1qwmenpnw2s6xv32u2fz02u7v7pzv3tep2z6zn9z,,none,A,background,weak,stable,
bc1qwmenpnw2s6xv32u2fz02u7v7pzv3tep2z6zn9z,E-05,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qwmf0gmurk3hwm548tkfgnetszyzals0u09zsj5,,none,A,background,weak,stable,
bc1qwml4uhdrzfy58c2nzqn5q0selt0rd0xk3xthpk,,none,A,background,weak,stable,
bc1qwml4uhdrzfy58c2nzqn5q0selt0rd0xk3xthpk,C-11,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qwmlmzrcchlg05yhx29ukv70mepg8d6xspw9w2m,,none,A,background,weak,stable,
bc1qwmm8pr2js2hew4pelvtmva82af4dr726ld8877,,none,A,background,weak,stable,
bc1qwmrh6ezx7au3drq9g5r7tje4h9ty822cw327ar,,none,A,background,weak,stable,
bc1qwmsnxp9ucuuqy2fwc842xj6p95v4sl92gku6ew,,none,A,background,weak,stable,
bc1qwmstp45n6tec6ghamtm5s9nc6f2qq4dah32spd,,none,A,background,weak,stable,
bc1qwn7ce4affc20fdxunusux7fu65htscluufj72v,,none,A,background,weak,stable,
bc1qwn8kkyqru6qpjcf8cwndlvs5lcqll4yallpv2c,,none,A,background,weak,stable,
